id	lon	lat	label
15783	-122.238344	37.876821	HS-B84-2nd floor monitor
15785	-122.242399	37.874981	HS-B67-3rd floor monitor
15791	-122.251656	37.875896	HS-B70A-3rd floor monitor
15795	-122.564119	38.002377	D&DsMonkeyHousr
15801	-124.135722	41.151927	Big Lagoon, CA
15803	-120.534893	37.328832	Joe Stefani Elementary School 
15807	-122.237075	37.47806	Hudson Street
15837	-121.391984	38.786089	Primrose
15841	-121.021123	38.872931	EDCAQMD Cool
15843	-120.7102	38.7349	EDCAQMD Camino Heights
15845	-120.770707	38.722176	EDCAQMD Placerville Airport
15849	-119.968426	38.921195	EDCAQMD_Meadow Crest
15851	-120.504459	38.610663	EDCAQMD Leoni Meadows
15853	-119.976064	38.903259	EDCAQMD Golden Bear
15855	-122.450204	38.274667	Sonoma, CA
15879	-122.03376	37.91556	Rancho San Miguel
15881	-117.80218	33.996721	DB
15883	-122.436115	37.453336	Half Moon Bay
15885	-121.429549	39.010684	Wheatland Elementary
15887	-120.696791	38.672564	EDCAQMD_Springer Road
15889	-120.01248	38.906482	EDCAQMD SLT Industrial Area
15893	-120.7232	38.9769	EDCAQMD Volcanoville
15895	-120.591423	38.713776	EDCAQMD Sly Park
15899	-122.161703	37.434076	Stanford Stadium 
15901	-118.383025	34.149782	Colfax Meadows
15903	-122.157735	37.433323	Cagan Stadium
15907	-120.552039	35.038962	SCNP_05
15911	-122.169193	40.55191	Millville Elementary School
15921	-121.721027	38.542686	South Davis Home
15929	-122.398875	40.628886	Redding STEM Academy
15931	-121.613513	39.779151	Waggoner
15937	-117.617429	33.613533	Tijeras Creek Golf Club
15951	-122.260221	37.764082	Alameda
15953	-122.389807	40.582727	DataRay
15965	-122.422413	40.608434	River Ridge
15967	-122.144519	37.436947	Old Palo Alto
15975	-117.13215	33.820883	Nuview Union School District  - District Office
15983	-122.286668	37.872585	West Bike Path
15985	-117.285446	33.211346	Oceanside
15993	-122.750735	38.988341	Rivera West
16013	-122.459937	37.757384	321 Crestmont Drive
16017	-118.318134	33.893763	Marine and Van Ness
16057	-122.389041	37.782386	South Beach Marina Apts
16059	-122.23718	40.552632	Junction Elementary School
16071	-122.453787	40.474334	Happy Valley Primary School
16073	-122.146821	37.447958	Lincoln and Channing 
16075	-122.408826	40.446877	Happy Valley Elementary School
16085	-122.136762	37.415078	Barron park josina
16091	-122.42894	40.591108	Redbud
16097	-119.515207	34.403029	Supervisor Williams and APCD Info
16101	-119.631877	34.432705	Supervisor Williams and APCD Info
16103	-119.676321	34.418713	Supervisor Das Williams and SBCAPCD Info
16123	-122.311936	37.267791	Loma Mar
16131	-119.343294	36.227843	Tulare outside
16137	-122.155295	37.441466	Professorville - Ramona and Addison
16149	-122.146168	37.445303	Melville and Fulton
16153	-119.341757	36.228776	Tulare House
16155	-122.085014	37.714329	Castro Valley 37-122a
16165	-122.136734	37.415041	Barron Park
16177	-122.255222	37.848005	Back gate
16247	-120.866381	37.529516	BC
16405	-122.365746	40.682264	City of Shasta Lake
16409	-120.998885	38.699751	Skinners
16419	-120.610536	38.709732	Sierra Springs
16455	-118.211714	34.224357	Pilsner Urquell on Tap here
16471	-118.445687	34.024638	Ocean One:)
16479	-118.214488	34.079739	House of Quads
16487	-123.023891	38.810312	NoSoCoAir- Cloverdale _CARB
16491	-117.109	32.899	CARB_SMOKE_SDAPCD_SESTEST
16495	-122.723404	38.466193	NoSoCoAir-(County Center)-CARB
16499	-122.868518	38.610555	NoSoCoAir- Office- CARB
16503	-122.996358	38.5021	NoSoCoAir_Guerneville Bridge_CARB
16509	-122.805412	38.558551	NoSoCoAir-Windsor-CARB
16513	-122.730787	38.451453	NoSoCoAir-FinaliPk-CARB
16533	-123.015305	38.4985	NoSoCoAir - Old Cazadero Road - CARB
16553	-121.99394	38.351882	Vacaville YS
16571	-121.819812	38.458045	Dixon YS
16581	-121.600537	39.812489	CARB_SMOKE_BCAQMD_PINERIDGE
16597	-121.590036	39.778746	CARB_SMOKE_BCAQMD_PARADISE
16607	-121.79172	39.704507	CARB_SMOKE_BCAQMD_SOUTHCHICO
16609	-121.596336	39.852966	CARB_SMOKE_BCAQMD_CEDARWOOD
16611	-121.547087	39.510386	CARB_SMOKE_BCAQMD_OROVILLE
16613	-121.545102	39.435345	CARB_SMOKE_BCAQMD_Palermo_
16615	-121.434948	39.504177	CARB_SMOKE_BCAQMD_OLDOLIVEHWY
16617	-121.592196	39.819574	CARB_SMOKE_BUTTE_MAGALIA
16621	-121.882248	39.809561	N_Chico
16625	-121.825583	39.739943	CARB_SMOKE_BCAQMD_CENTRAL_CHICO
16637	-121.445254	39.582864	CARB_SMOKE_BCAQMD_FOREMAN_CREEK
16691	-121.076361	38.897384	CARB_SMOKE_PCAPCD_AUBURN
16693	-120.508394	34.956958	SBCAPCD_Info_14
16695	-120.206431	39.205131	CARB_SMOKE_PCAPCD_SVPSD
16697	-120.04498	34.48974	CARB_Smoke_SBCAPCD_Las Flores Canyon
16701	-120.435645	34.942865	CARB_Smoke_SBCAPCD_Santa Maria
16703	-120.4575	34.63782	CARB_Smoke_SBCAPCD_Lompoc
16705	-119.8284	34.44551	CARB_Smoke_SBCAPCD_Goleta
16707	-120.04692	34.48974	CARB_Smoke_SBCAPCD_Las Flores Canyon
16715	-121.106932	35.937354	CARB_SMOKE_MBARD_Lockwood
16721	-120.802992	35.863815	CARB_SMOKE_MBARD_Bradley
16725	-121.733431	36.481909	Pilot
16731	-119.690871	34.427766	CARB_Smoke_SBCAPCD_Santa Barbara
16735	-120.075069	34.605819	CARB_Smoke_SBCAPCD_Santa Ynez
16741	-120.587712	35.046776	CARB_SMOKE_SLO_CDF
16751	-121.075801	38.897276	CARB_SMOKE_PCAPCD_AUBURN-03
16753	-121.202431	38.830569	CARB_SMOKE_PCAPCD_LUSD
16755	-120.807751	39.20795	CARB_SMOKE_PCAPCD_ALTA
16757	-121.073	38.9	CARB_SMOKE_PCAPCD_2
16759	-120.155098	39.311187	CARB_SMOKE_PCAPCD_TEA
16761	-121.248928	38.777018	CARB_SMOKE_PCAPCD_SPMUD
16773	-120.842907	39.009994	CARB_SMOKE_PCAPCD_FORESTHILL
16783	-120.028188	39.240095	CARB_SMOKE_PCAPCD_KBES
16785	-122.26536	37.871388	UC East
16795	-122.277427	37.827662	37th and Linden
16799	-117.70839	34.103296	Table  Mountain Observatory
16805	-122.258455	37.871633	UC West
16817	-121.806791	37.210814	IBM Research - Almaden
16829	-119.772247	36.82095	HFA_Hoover
16847	-119.7363	36.7332	HFA_Cambridge
16885	-119.244197	35.769869	CRPE
16899	-122.439347	37.72247	Mission Terrace   #SFAQ02
16901	-122.439284	37.722466	#SFAQ24
16903	-122.4391	37.722355	Cayuga Terrace  #SFAQ03
16905	-122.439236	37.72245	#SFAQ26
16915	-122.43918	37.722391	#SFAQ20
16917	-122.439371	37.72248	SFAQ05
16919	-122.43939	37.722456	#SFAQ06
16923	-122.439323	37.722412	@SFAQ25
16927	-122.439258	37.722425	#SFAQ19
16931	-122.439245	37.722417	#SFAQ10
16935	-122.439204	37.722459	Cayuga Terrace  #SFAQ01
16937	-122.439308	37.722441	#SFAQ18
16939	-122.439302	37.72244	#SAFQ11
16941	-122.439349	37.722457	#SFAQ07
16943	-122.439335	37.722439	#SFAQ09
16947	-122.439178	37.722391	#SFAQ14
17019	-122.465933	37.737334	Grace
17021	-122.857398	38.31464	Homestead Air
17025	-122.137899	37.390955	Esther Clark Park Inside
17031	-118.949171	35.388518	Kent
17037	-122.119547	37.382324	Home
17039	-122.263838	37.494451	olfie_indoor
17041	-118.157482	34.127309	Westridge EnvEng Indoor
17043	-122.43759	37.769069	Divisadero Heights
17045	-122.188357	38.084634	Aero1.0
17047	-122.616275	38.399741	Inside - Bennett Valley Woodside
17049	-122.035646	36.973482	residential-indoor
17051	-122.277197	37.910817	Highland-indoors
17059	-119.755268	36.775376	HFA_McLane
17061	-118.157482	34.127309	Westridge EnvEng #2
17067	-122.242304	37.874894	B67-Level2_cleanroom_Litho
17079	-122.552128	38.413513	Kenwood village
17093	-122.258227	37.871616	UCB Biomet Lab
17095	-122.07589	37.901936	OAKVALE
17099	-122.127138	37.449081	Wildwood and Ivy(I)
17101	-122.088255	37.373795	Mountain View Sladky
17105	-118.966582	37.645618	GBUAPCD_Mammoth
17107	-118.330803	37.36073	GBUAPCD_NCORE
17109	-119.120312	37.962201	GBUAPCD_LeeVining
17123	-122.105171	37.705103	Castro Valley 
17129	-117.870563	36.488171	GBUAPCD_KEELER
17139	-118.157482	34.127309	Westridge EnvEng #1
17141	-118.157482	34.127309	Westridge EnvEng #3
17161	-122.398018	37.792171	1 Pine St
17181	-117.990196	33.699097	HB Lab A
17207	-122.017724	37.238869	CC19
17223	-122.399186	37.787736	Mystery.org HQ
17247	-117.990207	33.699136	HB Lab A2
17261	-119.751706	36.742043	HFA_Roosevelt
17269	-119.717009	36.733372	HFA_Sunnyside
17273	-116.290988	33.794501	TimTownOUT 
17279	-119.805393	36.767573	HFA_FresnoHS
17281	-118.129738	34.143559	121 Pasadena
17299	-119.811515	36.818112	HFA_Bullard
17309	-122.3446	41.326278	N. Old Stage & Rainbow
17313	-122.291142	40.386057	Cottonwood Union School District - DO
17337	-122.309498	38.327737	Bel Aire Air
17399	-122.591839	38.104073	Brookside
17403	-122.062851	37.200549	Las Cumbres, Los Gatos, CA, USA
17405	-122.411549	37.772845	Da Club
17407	-118.259929	34.150662	Myrtle St, Glendale
17411	-122.279166	37.877804	Jaynes Street indoor
17417	-122.254798	37.888539	Fayrmhouse
17419	-121.979665	37.226413	Edelen Indoor
17429	-116.291219	33.794678	TimTownIN
17435	-119.137199	35.366034	Sam’s Air Inn
17443	-117.990237	33.699134	HB Lab A1
17473	-117.327707	33.976483	UCR MSE
17513	-120.858275	37.526436	Turlock
17529	-117.886986	33.879197	CSU Fullerton Atmo Chem 1
17565	-119.11425	35.3595	Brookdale Riverwalk
17567	-119.449809	36.605816	Ponderosa.Frankwood
17569	-119.48486	36.64346	Lincoln & Lac Jac
17625	-116.319322	33.672088	La Quinta Cove
17649	-123.024147	38.475269	Villa Grande
17689	-121.53854	39.072414	Olivehurst
17691	-122.251691	37.878299	LBNL IEG 2
17705	-121.33423	39.102551	Lone Tree School
17721	-122.079501	37.906806	Overlook
17729	-122.251691	37.878299	LBNL IEG 3
17731	-119.561494	36.700135	STEM Room Office WAMS
17757	-122.252034	37.878066	IAG-LBNL
17759	-121.988734	37.816942	La Questa Inside
17763	-122.451778	37.769831	Mud Upper Haight
17767	-117.323474	33.986015	Home
17771	-118.2907	34.71882	AV-HORNETS1
17773	-118.289114	37.160427	CARB_S_GBUAPCD_BIGPINE
17781	-122.147381	37.435263	200 lowell
17783	-121.772054	38.55424	WEST DAVIS
17785	-122.735152	38.396174	BUSD BV
17787	-122.502425	37.738866	Outer Sunset Vincente
17789	-122.253881	37.882832	Whosabird
17791	-122.195419	37.799505	House
17799	-122.439418	37.722457	#SFAQ21
17801	-122.43915	37.722379	#SFAQ16
17803	-122.439353	37.722445	#SFAQ08
17805	-122.439207	37.722406	Cayuga Terrace  #SFAQ04
17807	-122.262119	37.5546	Bounty Dr. 
17809	-122.721311	38.456059	SRJC STEM SR SITE
17811	-122.070669	37.879252	Honey Locust
17813	-122.235358	37.489343	MaryAir
17815	-122.439393	37.722438	#SFAQ22
17817	-122.21056	37.845192	Valley View
17821	-122.611168	38.256775	CKhome
17823	-122.700529	38.421477	BUSD KS
17824	-120.328824	38.244815	BLS - Hillcrest
17827	-123.687685	38.968218	Manchester Elementary School 
17835	-123.165435	39.128967	Mendocino County Office of Education 
17837	-123.219319	39.267411	Eagle Peak Middle School
17839	-122.022513	37.852923	Austin Lane
17841	-122.486338	38.514392	CIA Greystone
17849	-123.795147	39.438516	FBUSD District Office
17851	-123.37597	39.011397	AVUSD
17853	-123.16529	39.129576	Mendocino County Office of Education 
17855	-122.326522	37.55293	AragonHarvard
17857	-118.634818	34.08064	Topanga Saddle Peak
17865	-122.610748	38.246063	OAUSD DO
17867	-122.332257	37.555994	Baywood
17869	-117.890112	33.964727	Rowland Heights
17873	-123.482956	39.685993	Laytonville Unified School District 
17875	-122.252701	37.875781	B59-HPC
17877	-122.25269	37.875886	B59-3rdFloor
17879	-122.280856	37.52777	Sterling Downs
17895	-122.01384	37.538063	Glenmoor
17907	-117.374253	33.988396	160B_Group5
17909	-123.358231	39.398741	Willits Unified School District
17911	-123.205933	39.123337	Grace Hudson Middle School
17925	-122.179782	37.467074	Garden House
17927	-122.272379	37.817864	West Oakland
17933	-118.380008	33.82631	Schenck Home
17935	-122.119522	37.382409	Home
17937	-122.535581	38.076515	DriveSavers, Inc.
17939	-122.454752	37.762306	Edgewood
17953	-122.207738	37.383666	Elmendorf-North
17954	-122.078655	37.364801	Sirius_Outdoor
17961	-122.588001	37.978765	Deer Park - outdoors
17965	-121.79828	37.661943	Fontonett Ave, Livermore CA 94550
17975	-122.751822	38.419228	Sonic
17977	-122.207817	37.3835	Elmendorf-South
17981	-121.251865	38.119292	2L82PAY
18013	-117.332669	34.065376	CCA K Street and 3rd
18083	-119.561704	36.7004	WAMS Ag Mech Parking Lot
18089	-118.474862	34.026196	Teemo House
18101	-116.319346	33.672086	La Quinta Cove
18137	-118.203184	34.20547	Endor
18179	-117.340242	33.960065	enve160group1420
18189	-122.675287	38.333721	Pence
18263	-121.972023	37.36592	South Park Ln, Santa Clara, CA
18271	-121.664565	36.801624	Prunedale - Recargo Ultra-Fast EV Chargers
18281	-122.247577	37.854392	uplands outside
18287	-122.279214	37.877966	Jaynes Street Outdoor
18289	-122.61633	38.399774	Bennett Valley - Woodside
18291	-122.857468	38.314696	Bloomfield OPC
18293	-121.290162	38.148781	Lodi Lake
18297	-122.062222	37.354279	85 & Fremont
18299	-122.011296	37.251066	Fruitvalle
18329	-118.197238	34.200144	Central La Canada Flintridge
18331	-122.406228	37.684063	Brisbane AQ
18359	-120.181508	39.340945	Truckee
18363	-122.122012	37.4356	Clara Dr - Indoor
18371	-122.0749	37.9024	Oakvale
18379	-122.12169	37.435481	Twin Clouds
18385	-122.094792	37.386782	Mountain View
18397	-121.589467	37.140147	Jackson Oaks
18399	-122.029619	37.016156	Monkey Tree
18401	-122.359553	37.58432	Burlingame Terrace
18405	-121.837669	37.215709	Almaden Greystone
18409	-122.146428	37.448139	Melville and Channing Indoors 1st level
18413	-122.422396	37.801616	lombard st
18415	-122.146489	37.44875	Melville and Channing 
18417	-120.00882	38.937502	Tahoe Living Room
18419	-122.261246	37.854799	Home
18421	-120.008019	38.938022	Tahoe Keys Beach
18425	-122.445212	37.623237	Living room
18427	-122.238185	37.468744	Roosevelt Indoor
18431	-121.589631	37.138314	Jackson Oaks
18435	-122.007107	37.962309	Babel 
18437	-122.079682	37.946666	Christ the King School
18439	-122.533193	37.932993	Larkspur
18443	-122.345736	37.235676	Pescadero, Ranch Road, Outside
18447	-122.643521	38.22234	doleboz
18449	-122.861296	38.625273	Healdsburg
18453	-122.094293	37.903807	La Maison du Chat
18455	-121.935926	37.244591	Rosswood Dr
18463	-122.155896	37.465501	Willows Air
18471	-122.090245	37.38584	Air Patrol
18473	-121.781335	37.654211	Stonebridge Rd
18475	-122.277034	37.910805	Highland-outside
18477	-122.169558	37.326969	Montebello Rd
18481	-122.47874	37.505614	El Granada
18491	-122.259778	37.820142	GlenEcho
18493	-121.974928	37.707811	Ridgeline Place
18495	-122.097113	37.402761	Rengstorff Park V007
18497	-121.97223	36.968868	Rosewood Estates
18499	-118.287533	34.023723	GamePipeLab
18503	-122.349604	37.522539	SM Highlands - Monticello
18505	-122.02135	37.355452	Sunnyarts
18507	-122.456379	38.320587	Mission Highlands, Sonoma, CA
18509	-121.879575	37.792997	Alamo Creek
18511	-122.466147	38.287862	Sonoma, SVH-Outside
18515	-122.43547	37.797428	CowHollowInside
18517	-121.162619	38.661194	Ridgeview
18521	-122.146296	37.446668	Melville and Harker Indoors 2nd level
18523	-121.979563	37.226435	Edelen Outdoor
18525	-122.592373	38.101655	outside-bc
18527	-122.016439	37.849896	Alamo
18531	-122.06036	37.330278	Cupertino
18539	-122.130856	37.752743	Knowland Park / Elvessa
18545	-121.898062	37.106406	Havenhill Lane
18549	-122.646216	38.57524	Mtn Home Ranch Rd Calistoga 
18551	-122.881133	38.3781	Tilton Road
18553	-122.039484	37.522003	Newark, CA
18557	-120.064839	38.684633	Kirkwood, CA, 7800'
18561	-121.83396	36.591409	Del Rey Oaks
18563	-121.887826	37.300062	River Glen Park 
18565	-122.294595	37.524295	Bayview Watertank
18567	-122.297901	37.879999	Gilman district
18569	-120.837282	37.49622	Hollister’s
18571	-122.036437	37.936692	Carriage Square
18597	-118.157482	34.127309	Westridge EnvEng #4
18625	-119.716059	36.818949	908 Villa 1
18645	-119.71599	36.819044	908 Villa 2
18647	-119.715987	36.819105	908 Villa 3
18649	-119.750609	36.741824	4250 E Tulare Ave
18651	-119.786423	36.800527	1990 E. GETTYSBURG #3
18653	-119.786531	36.800472	1990 E. GETTYSBURG #2
18659	-119.272622	35.50351	548 Walker
18673	-122.54561	38.01994	Salvador Way MS
18677	-122.687499	38.456483	Santa_Rosa_Proctor_Heights
18699	-121.394194	38.524398	AMTS_TESTING_S41
18703	-121.400951	38.521498	AMTS_TESTING_S41L
18725	-121.983259	37.28911	Moreland Middle School
18731	-122.157768	37.16975	Hill House
18735	-122.283616	37.891722	Thousand Oaks
18737	-122.07081	37.312502	IH
18739	-122.030876	37.381399	Sunnyvale - Heritage District (Inside)
18753	-122.535234	37.832287	Nature Bridge
18755	-122.079578	37.906892	Acalanes Ridge
18773	-122.538351	37.916187	Heather Way
18781	-122.652584	38.371379	Crane Canyon
18793	-122.065496	37.57683	Ojai Loop
18811	-122.105205	37.41105	Monta Loma, Mountain View, CA
18817	-119.786421	36.800658	1990 E. GETTYSBURG #1
18837	-118.519495	34.047226	Iliff St
18847	-122.085003	37.894061	Sunset Loop
18849	-118.388815	33.880737	East Manhattan Beach
18877	-122.014256	37.143256	Upper Ellen
18883	-121.978564	37.297088	Hathaway Park
18885	-122.746269	38.489847	Cardinal Newman High School
18901	-122.21425	37.825932	Monclair Heights
18903	-122.465512	37.737107	St Francis Wood
18905	-122.266577	37.542647	Foster City
18907	-122.531617	37.875538	Del Casa
18909	-122.541566	37.979696	Allen Academy
18913	-121.388336	38.787218	Primrose
18915	-122.081079	37.423112	Charleston East
18917	-122.966311	38.369154	Burl Lane
18919	-122.337782	37.588752	BPt - Office Roof
18923	-118.476322	34.010886	stripes
18929	-122.201913	37.349955	Los Trancos Woods
18933	-122.383036	37.673591	The Shore
18935	-122.248254	37.829535	Piedmont Ave
18939	-122.137814	37.390916	Esther Clark Park Outside
18943	-122.393926	37.78603	(Indoors) Lansing St
18967	-121.999547	37.350272	Gazdar Ct
18969	-122.262676	37.891951	Cragmont 
18971	-122.729424	38.419733	Sheppard Accelerated Elementary School
18973	-121.219921	38.842763	RETSEOK
18975	-122.779502	38.525402	Shiloh@Old_Red
18981	-122.139103	37.351094	Rhus Ridge trailhead
18985	-122.70097	38.319839	Cotati - ORH
18987	-122.0281	37.5625	Fremont: Cabrillo
18989	-119.047897	34.83324	Pinon Pines
18991	-122.302047	37.913986	Moeser Ln & Ashbury Ave - El Cerrito
18993	-119.796146	36.748348	Poplar & Klondike
18995	-122.209215	37.365492	PVRanch - Coalmine 
18999	-122.432496	37.794788	The Hamlin School
19001	-122.688225	38.418706	Sonoma Academy
19003	-118.376796	33.84247	Prospect @ Emerald, Redondo Beach
19009	-122.44851	37.739999	Miraloma Playground
19017	-121.490344	38.587388	The Creamery
19020	-117.222438	32.916297	Torrey Hills Park
19023	-121.953396	37.227042	Hillbrook School
19025	-122.066802	37.709978	Castro Valley - Haley Dr.
19027	-122.686539	38.349462	Rohnert Park
19031	-121.872809	37.646285	Hopkins Court
19037	-122.386526	37.431422	Wild Things Ranch
19039	-122.496655	37.907563	Ring Mountain Tiburon
19041	-122.147611	37.435312	kitchen
19043	-117.614913	33.620521	Tijeras Creek 6th Hole
19045	-118.838614	34.181148	Home 
19047	-122.041224	37.361053	Cumberland South
19048	-121.14033	38.778302	Via Madrid
19051	-121.041755	38.987223	Winchester
19053	-122.209184	37.43744	West Menlo Park
19054	-122.158072	37.415962	Stanford, CA
19065	-122.088057	37.357041	Loyola Corners Outside
19066	-122.408219	37.759784	Hampshire hambone
19069	-122.415075	37.74154	Bernal Heights
19073	-122.582004	37.982943	Forrest Ave
19075	-122.752618	38.509665	Larkfield-Wikiup
19077	-121.782644	37.412659	Sierra Vista Open Space Perserve
19079	-122.2643	38.123292	Repello Muggletum 
19081	-121.301809	38.101377	SnL Home
19083	-122.200556	37.377663	Golden Oak Indoor 1
19085	-122.751618	38.419419	Sonic 2260 Indoor
19093	-122.451596	37.769838	UpperUpper Haight
19097	-122.29472	37.524233	Bayview Watertank Home
19107	-122.205208	37.845527	Oakland Hills
19109	-122.257271	37.874913	Cory-550C
19111	-122.586115	37.9797	Deer Park - In home
19113	-122.151258	37.432982	Entryway 
19115	-122.257711	37.874958	Cory-204
19117	-122.243549	38.110822	Amador St @ Stutz
19119	-121.68888	39.141916	Camelot
19127	-122.254639	37.838435	Lawton ave
19131	-122.078757	37.364891	Sirius_Indoor
19135	-121.798293	37.661928	Fontonett Ave, Livermore CA 94550
19137	-122.327747	37.947832	Bouquet
19141	-122.434416	37.736202	Glen Park
19143	-122.439185	37.722421	#SFAQ13
19147	-122.267348	37.808627	Oakland Scientific Facility (OSF)
19149	-122.252761	37.875756	B59-4th
19151	-122.251834	37.56081	Shad Park
19153	-122.430259	37.773312	Alamosquare
19155	-122.294583	37.874161	cedar_and_san_pablo
19157	-122.109431	37.420197	Middlefield & Charleston
19159	-122.500883	37.780522	Outer Richmond
19163	-122.501265	37.760349	42_judah_particulate_matters
19167	-122.017445	37.332572	AirKnows
19169	-122.263118	37.456346	Mariani Ranchos
19171	-122.255102	37.439847	Woodside Glens
19173	-122.439227	37.722383	#SFAQ12
19175	-122.439352	37.722494	#SFAQ23
19179	-122.212342	37.838623	Valley View
19181	-122.263362	37.897699	Keeler Ave
19183	-122.127138	37.448958	Wildwood and Ivy(O2)
19185	-122.127412	37.449074	Wildwood and Ivy(O)
19189	-122.420312	37.750941	Synergy School (outside)
19197	-122.127288	37.449193	Wildwood and Ivy(I2)
19199	-122.439139	37.722405	#SFAQ15
19201	-122.255917	37.471778	Foss Drive
19203	-122.439404	37.722481	#SFAQ17
19205	-122.173675	37.86605	Brookside Road
19211	-121.885143	36.967334	SempleAve 
19221	-121.744439	37.915566	Spanish Bay Dr 
19229	-122.124023	37.404757	Los Palos Ave (indoor)
19233	-122.252355	37.860917	St. John's Childcare Berkeley
19237	-122.124093	37.404813	Los Palos Ave
19239	-123.97575	39.984018	Whale Gulch School
19245	-122.237835	37.857797	Claremont Hills
19251	-123.716797	39.864873	Leggett
19253	-122.189134	37.81982	Castle
19257	-122.067546	37.061959	Hihn Road
19261	-122.438608	37.732388	Joost
19263	-121.927769	36.550024	Carmel Beach
19265	-122.225499	37.288671	Tar Water Ridge, Alpine Road
19269	-121.824821	39.771429	Sycamore Creek Neighborhood 
19275	-122.230868	37.823653	Piedmont, CA
19281	-122.42865	38.33677	Gehricke Rd
19283	-121.077042	38.645336	EDH EV
19285	-122.460659	37.755853	Oak Park Dr
19287	-122.475713	37.715385	Summit800
19289	-122.452002	37.625129	Portola Highlands / Casa Blanca
19293	-122.164164	37.44948	Waverley and Hawthorne
19299	-122.238062	37.766932	Alameda Everett
19301	-122.227502	37.822138	Central Piedmont. Caperton Ave
19303	-122.239417	37.389086	Portola Rd at Hayfields Rd
19305	-120.455168	38.175774	Mountain Ranch
19307	-122.240345	37.87712	B85
19313	-121.973897	37.340673	Santa Clara City Library
19315	-122.41879	37.79625	Russian Hill Interior
19317	-122.077553	37.397397	Jackson Park
19319	-122.476848	37.50727	El Granada Lowlands
19323	-122.26722	37.505256	Magnolia & Cedar
19325	-122.128738	37.418007	Ventura
19329	-121.95668	37.81334	Anderson Ranch
19331	-122.044168	36.95179	Lower West Side
19333	-120.276575	38.291638	Dorrington
19335	-122.482905	37.785605	23rd & Lake
19339	-121.750048	38.572448	Northstar Park
19343	-122.28672	37.872669	West Bike Path - Indoor
19349	-121.894923	37.637421	CASTLEWOOD
19351	-122.974961	38.516228	Drake Estates
19353	-122.111852	37.413407	Greenmeadow
19357	-122.135345	37.674611	San Lorenzo, ca 
19359	-121.937363	37.800368	Woodranch
19363	-121.116126	38.677251	Zoe Zone
19373	-121.915909	37.47319	Pixel & Mochi's house
19375	-122.256427	37.509095	Montgomery St.
19377	-122.286908	37.886353	AlbanyTerrace_Indoor
19379	-122.03456	38.500466	Positastan
19383	-121.897874	37.328758	Indoors
19385	-120.402169	37.880126	Lazy H Ranch, Stent area of Jamestown, CA
19387	-121.734684	37.687519	Livermore, CA - Girl Streets
19389	-122.056125	37.363624	Sunnyvale 
19391	-122.179072	37.460953	Menlo Atherton
19393	-122.262134	38.032128	Rodeo Vista
19401	-118.379004	34.173999	Tujunga
19403	-121.367871	37.983569	Brookside
19405	-122.245149	37.877683	B75
19411	-122.394992	37.778191	Central SOMA
19413	-124.17786	41.793744	Crescent City
19415	-122.870489	38.487637	Home
19419	-122.408673	37.75765	York
19421	-122.30852	37.54914	20th and Palm
19423	-120.861171	38.099794	Neil Davis
19425	-122.054783	37.228229	Sanborn Park
19431	-122.478187	38.313245	Boyes Hot Springs
19437	-121.945587	36.985827	Soquel-Orchard St.
19447	-122.236774	37.860392	Gravatt Indoors
19449	-122.392301	37.711621	ExecutivePark
19451	-120.985089	39.222084	Lee Lane
19457	-121.95652	36.985896	Soquel Elementary
19459	-122.44893	37.748294	Midcrest
19463	-122.02636	36.978275	patio
19467	-121.219684	37.813688	Marty dr. Manteca, Ca
19475	-119.24725	34.441476	City Yard
19479	-122.045507	37.682597	Fairview
19481	-122.195137	37.452156	Emilie Avenue
19487	-116.539648	33.985968	Mountain_View_Estates@Mission_Lakes
19491	-121.109205	37.471087	Patterson (Orange Ave)
19493	-123.736521	39.229859	Albion Ridge G
19495	-122.816045	38.452419	Olivet Road
19497	-121.840569	37.196019	Scarsdale Place
19505	-122.118101	37.637599	Life Chiropractic College West
19507	-121.850978	37.202896	Glen Crest - Almaden
19509	-122.1643	37.7707	Eastmont Hills
19513	-122.299322	37.565694	Shoreview
19515	-122.539096	37.959368	Poplar Kentfield
19525	-119.010859	34.22092	Adolfo Glenn
19529	-122.494479	37.905476	Buckwheat 1
19533	-122.463027	37.59145	Park Pacifica
19537	-122.391497	37.772813	MissionBay360
19541	-122.422058	37.747862	Next to St Luke's
19547	-120.412536	38.164716	Meadowview
19549	-122.437729	37.77492	Divisadero @ Hayes
19551	-121.989282	37.250389	Bicknell Road
19553	-122.19591	37.452361	Emilie Avenue Indoor
19555	-121.6546	36.5419	CorralDelCielo
19559	-123.438353	39.550019	cityview plaza
19561	-122.74729	39.043072	Jim Peretti
19565	-123.431334	38.686787	The Sea Ranch
19571	-122.043906	37.868946	North Alamo
19577	-122.065756	37.318368	Monta Vista
19581	-122.051772	37.899223	WC Walker and Homestead
19585	-121.55959	37.007228	City of Gilroy
19587	-121.989275	37.250401	Bicknell Road
19591	-122.150155	37.450446	Boyce/Homer
19595	-121.342106	38.464713	Churchill Downs 
19599	-122.215822	37.790964	Bona and Coolidge Outside
19601	-118.044254	34.17338	SM_UC1
19603	-117.19734	33.122844	home
19605	-122.827528	38.070108	Inverness Park
19607	-121.922867	36.628272	Sea Palm
19613	-122.028694	37.65457	Hayward Hills, sagehouse
19619	-121.251772	38.808662	Rocklin Sunset Heights
19627	-121.995708	37.258141	MistryLand
19629	-122.022018	37.651162	Hayward CA
