	id	lon	lat	label
1396	6160.0	-118.257003	34.056232	CCA Beaudry
1397	6161.0	-118.257003	34.056232	CCA Beaudry B
1398	6162.0	-118.352471	33.868096	CCA179thHAWTHORNE
1399	6163.0	-118.352471	33.868096	CCA179thHAWTHORNE B
1400	6164.0	-118.423253	34.153838	Nagle Ave
1401	6165.0	-118.423253	34.153838	Nagle Ave B
1402	6166.0	-118.352827	33.880946	CCA Hawthorne & 165th
1403	6167.0	-118.352827	33.880946	CCA Hawthorne & 165th B
1404	6170.0	-118.343286	34.021358	CCA Hillcrest & Rodeo
1405	6171.0	-118.343286	34.021358	CCA Hillcrest & Rodeo B
1406	6174.0	-118.316759	34.190939	CCA Cornell & Glenoaks
1407	6175.0	-118.316759	34.190939	CCA Cornell & Glenoaks B
1408	6176.0	-118.24917	34.10524	CCA Cleantechnica
1409	6177.0	-118.24917	34.10524	CCA Cleantechnica B
1410	6178.0	-118.189323	33.833596	CCA Carson & Long Beach
1411	6179.0	-118.189323	33.833596	CCA Carson & Long Beach B
1412	6180.0	-118.275109	33.791442	CCA Wilmington & Cruces
1413	6181.0	-118.275109	33.791442	CCA Wilmington & Cruces B
1414	6182.0	-122.417177	37.736076	CCA Richland and Andover
1415	6183.0	-122.417177	37.736076	CCA Richland and Andover B
1416	6194.0	-119.67749	36.747714	CCA 0117
1417	6195.0	-119.67749	36.747714	CCA 0117 B
1418	6196.0	-118.415405	34.048335	CCA Pico and Kernwood
1419	6197.0	-118.415405	34.048335	CCA Pico and Kernwood B
1420	6198.0	-117.804726	33.886998	CCA-YorbaLinda1
1421	6199.0	-117.804726	33.886998	CCA-YorbaLinda1 B
1422	6200.0	-119.235833	34.45352	CCA Ojai - Sarzotti Park
1423	6201.0	-119.235833	34.45352	CCA Ojai - Sarzotti Park B
1424	6202.0	-118.461625	34.038451	CCA Idaho and Bundy
1425	6203.0	-118.461625	34.038451	CCA Idaho and Bundy B
1426	6204.0	-118.240759	33.94587	CCA Holmes and Century
1427	6205.0	-118.240759	33.94587	CCA Holmes and Century B
1428	6206.0	-118.234687	33.967212	CCA Nadeau and Lou Dillon
1429	6207.0	-118.234687	33.967212	CCA Nadeau and Lou Dillon B
1430	6210.0	-118.264068	33.80597	CCA Avalon and Realty
1431	6211.0	-118.264068	33.80597	CCA Avalon and Realty B
1432	6212.0	-119.697715	36.802761	CART 5
1433	6213.0	-119.697715	36.802761	CART 5 B
1434	6214.0	-117.959179	33.859305	CCA Brookhurst and Orangethorpe
1435	6215.0	-117.959179	33.859305	CCA Brookhurst and Orangethorpe B
1436	6216.0	-118.300264	34.02279	CCA_36th&Normandie
1437	6217.0	-118.300264	34.02279	CCA_36th&Normandie B
1438	6218.0	-118.247844	33.976488	CCA CarlitosTires
1439	6219.0	-118.247844	33.976488	CCA CarlitosTires B
1440	6220.0	-118.301509	34.030904	CCA 27th & Brighton
1441	6221.0	-118.301509	34.030904	CCA 27th & Brighton B
1442	6222.0	-119.804774	36.719465	Edison CCA
1443	6223.0	-119.804774	36.719465	Edison CCA B
1444	6224.0	-118.234469	33.973001	CCA 74th and Alameda
1445	6225.0	-118.234469	33.973001	CCA 74th and Alameda B
1446	6226.0	-118.196545	33.994999	CCA Carmelita
1447	6228.0	-118.355182	33.882392	CCA ECHS
1448	6230.0	-118.242999	33.95311	CCA 92nd and Graham
1449	6231.0	-118.242999	33.95311	CCA 92nd and Graham B
1450	6232.0	-118.229582	33.943101	CCA 103 and Weigand
1451	6233.0	-118.229582	33.943101	CCA 103 and Weigand B
1452	6234.0	-118.233431	33.967605	ccalou dillon Ave.
1453	6235.0	-118.233431	33.967605	ccalou dillon Ave. B
1454	6236.0	-118.254244	33.935456	CCA Watts Central
1455	6237.0	-118.254244	33.935456	CCA Watts Central B
1456	6238.0	-118.251173	33.965449	81th Street& Zamora Ave
1457	6239.0	-118.251173	33.965449	81th Street& Zamora Ave B
1458	6244.0	-118.3726	33.908277	CCA 137th St. & Glascow Pl.
1459	6245.0	-118.3726	33.908277	CCA 137th St. & Glascow Pl. B
1460	6246.0	-118.2969	34.025452	CCA VanBuren and Jefferson
1461	6247.0	-118.2969	34.025452	CCA VanBuren and Jefferson B
1462	6250.0	-118.412091	33.88721	CCA 15th and Manhattan Ave
1463	6251.0	-118.412091	33.88721	CCA 15th and Manhattan Ave B
1464	6252.0	-118.249884	33.971667	Cha 76th St and compton ave.
1465	6253.0	-118.249884	33.971667	Cha 76th St and compton ave. B
1466	6264.0	-118.1035	34.141192	AQMD_NASA_43
1467	6265.0	-118.1035	34.141192	AQMD_NASA_43 B
1468	6286.0	-118.10291	34.160216	AQMD_NASA_31
1469	6287.0	-118.10291	34.160216	AQMD_NASA_31 B
1470	6306.0	-118.568238	34.155279	AQMD_NASA_5
1471	6307.0	-118.568238	34.155279	AQMD_NASA_5 B
1472	6344.0	-122.405418	37.760192	Hospital Curve
1473	6345.0	-122.405418	37.760192	Hospital Curve B
1474	6358.0	-122.446581	37.761879	Corona Heights
1475	6359.0	-122.446581	37.761879	Corona Heights B
1476	6362.0	-122.395535	37.788545	IBM Watson West
1477	6363.0	-122.395535	37.788545	IBM Watson West B
1478	6366.0	-117.569841	33.64411	Rancho Santa Margarita 
1479	6367.0	-117.569841	33.64411	Rancho Santa Margarita  B
1480	6386.0	-119.80041	36.740075	Ideaworks Makerspaces
1481	6387.0	-119.80041	36.740075	Ideaworks Makerspaces B
1482	6394.0	-122.156943	37.904052	Upper Happy Valley
1483	6395.0	-122.156943	37.904052	Upper Happy Valley B
1484	6396.0	-122.575943	37.982463	24 Fern Lane
1485	6397.0	-122.575943	37.982463	24 Fern Lane B
1486	6400.0	-122.011241	37.955816	Bouwina Court
1487	6401.0	-122.011241	37.955816	Bouwina Court B
1488	6402.0	-122.544192	37.983773	Susan's Air Monitor 
1489	6403.0	-122.544192	37.983773	Susan's Air Monitor  B
1490	6406.0	-122.317822	37.532071	Shed
1491	6407.0	-122.317822	37.532071	Shed B
1492	6408.0	-121.638989	37.09569	Amberwood
1493	6409.0	-121.638989	37.09569	Amberwood B
1494	6410.0	-122.284291	37.858215	San Pablo Park / The Derby
1495	6411.0	-122.284291	37.858215	San Pablo Park / The Derby B
1496	6414.0	-122.712479	38.453366	Carr and Beaver  
1497	6415.0	-122.712479	38.453366	Carr and Beaver   B
1498	6420.0	-118.319233	34.262747	AQMD_NASA_35
1499	6421.0	-118.319233	34.262747	AQMD_NASA_35 B
1500	6426.0	-122.709114	38.433425	Burbank Gardens Ngbhd
1501	6427.0	-122.709114	38.433425	Burbank Gardens Ngbhd B
1502	6428.0	-121.6958	37.9351	Rosie Lane
1503	6429.0	-121.6958	37.9351	Rosie Lane B
1504	6448.0	-117.888472	34.093006	AQMD_NASA_44
1505	6449.0	-117.888472	34.093006	AQMD_NASA_44 B
1506	6450.0	-118.367503	34.081702	AQMD_NASA_41
1507	6451.0	-118.367503	34.081702	AQMD_NASA_41 B
1508	6452.0	-118.226591	34.066423	AQMD_CELA
1509	6453.0	-118.226591	34.066423	AQMD_CELA B
1510	6454.0	-118.202468	34.129322	AQMD_NASA_3
1511	6455.0	-118.202468	34.129322	AQMD_NASA_3 B
1512	6456.0	-118.519632	34.450859	AQMD_NASA_37
1513	6457.0	-118.519632	34.450859	AQMD_NASA_37 B
1514	6458.0	-118.177841	34.171293	AQMD_NASA_33
1515	6459.0	-118.177841	34.171293	AQMD_NASA_33 B
1516	6460.0	-117.212033	34.10648	HIGHLAND_02
1517	6461.0	-117.212033	34.10648	HIGHLAND_02 B
1518	6470.0	-118.23275	33.816	AQMD_Carson_FML
1519	6471.0	-118.23275	33.816	AQMD_Carson_FML B
1520	6472.0	-118.21065	34.111188	AQMD_NASA_34
1521	6473.0	-118.21065	34.111188	AQMD_NASA_34 B
1522	6522.0	-122.133655	37.641867	 Indoor
1523	nan	-122.133655	37.641867	nan
1524	6538.0	-122.021234	37.371859	Sunnyvale West
1525	6539.0	-122.021234	37.371859	Sunnyvale West B
1526	6544.0	-118.444062	34.023241	North Westdale
1527	nan	-118.444062	34.023241	nan
1528	6552.0	-118.557149	34.297216	Highlands at Porter Ranch
1529	6553.0	-118.557149	34.297216	Highlands at Porter Ranch B
1530	6558.0	-119.773116	36.785352	IMPROVE_FRES1
1531	6559.0	-119.773116	36.785352	IMPROVE_FRES1 B
1532	6564.0	-122.066689	38.236685	Meyer Fairfield
1533	6565.0	-122.066689	38.236685	Meyer Fairfield B
1534	6568.0	-119.77298	36.785336	IMPROVE_FRES2
1535	6569.0	-119.77298	36.785336	IMPROVE_FRES2 B
1536	6572.0	-122.080095	37.35434	Heritage Oaks Park
1537	6573.0	-122.080095	37.35434	Heritage Oaks Park B
1538	6578.0	-122.251494	38.096654	Meyer Corporation
1539	6579.0	-122.251494	38.096654	Meyer Corporation B
1540	6580.0	-122.621527	38.22795	back patio
1541	6581.0	-122.621527	38.22795	back patio B
1542	6642.0	-122.082469	37.06293	San Lorenzo Valley Middle School CoLo
1543	6643.0	-122.082469	37.06293	San Lorenzo Valley Middle School CoLo B
1544	6648.0	-121.622037	39.149253	FRAQMD office
1545	6649.0	-121.622037	39.149253	FRAQMD office B
1546	6654.0	-118.500979	34.025772	7th/Idaho
1547	6655.0	-118.500979	34.025772	7th/Idaho B
1548	6664.0	-120.577088	35.091897	scnp_22
1549	6665.0	-120.577088	35.091897	scnp_22 B
1550	6670.0	-117.265937	34.483133	Spring Valley Lake South
1551	6671.0	-117.265937	34.483133	Spring Valley Lake South B
1552	6680.0	-119.63852	36.859969	CART 1
1553	6681.0	-119.63852	36.859969	CART 1 B
1554	6682.0	-119.759445	36.728623	CART 2 *
1555	6683.0	-119.759445	36.728623	CART 2 * B
1556	6684.0	-119.68593	36.736908	CART 4
1557	6685.0	-119.68593	36.736908	CART 4 B
1558	6686.0	-121.733398	36.481918	Pilot2
1559	6687.0	-121.733398	36.481918	Pilot2 B
1560	6688.0	-119.670195	36.804225	CART 3
1561	6689.0	-119.670195	36.804225	CART 3 B
1562	6690.0	-117.757745	33.681255	Cypress Village, Irvine, CA
1563	6691.0	-117.757745	33.681255	Cypress Village, Irvine, CA B
1564	6704.0	-122.336655	37.948791	SCAN_30
1565	6705.0	-122.336655	37.948791	SCAN_30 B
1566	6706.0	-122.511033	37.543833	CaravanStudiosWest
1567	6707.0	-122.511033	37.543833	CaravanStudiosWest B
1568	6720.0	-117.883876	33.874498	Hope International University
1569	6721.0	-117.883876	33.874498	Hope International University B
1570	6732.0	-117.795642	33.681972	9IV OUT
1571	6733.0	-117.795642	33.681972	9IV OUT B
1572	6736.0	-117.934018	34.152012	Duarte Hills
1573	6737.0	-117.934018	34.152012	Duarte Hills B
1574	6748.0	-118.104442	34.177419	Bell Altadena Outdoor Sensor
1575	6749.0	-118.104442	34.177419	Bell Altadena Outdoor Sensor B
1576	6756.0	-120.588266	35.081549	SCNP_07
1577	6757.0	-120.588266	35.081549	SCNP_07 B
1578	6758.0	-120.552209	35.027797	SCNP_05
1579	6759.0	-120.552209	35.027797	SCNP_05 B
1580	6760.0	-120.558196	35.028146	SCNP_06
1581	6761.0	-120.558196	35.028146	SCNP_06 B
1582	6762.0	-120.558034	35.030704	SCNP-04
1583	6763.0	-120.558034	35.030704	SCNP-04 B
1584	6764.0	-120.587704	35.046784	SCNP_14
1585	6765.0	-120.587704	35.046784	SCNP_14 B
1586	6766.0	-120.544771	35.031007	SCNP_13
1587	6767.0	-120.544771	35.031007	SCNP_13 B
1588	6768.0	-120.586444	35.052421	SCNP_08
1589	6769.0	-120.586444	35.052421	SCNP_08 B
1590	6770.0	-117.746679	34.104089	AQMD_NASA_48
1591	6771.0	-117.746679	34.104089	AQMD_NASA_48 B
1592	6772.0	-118.145351	34.19604	AQMD_NASA_27
1593	6773.0	-118.145351	34.19604	AQMD_NASA_27 B
1594	6774.0	-118.568238	34.155279	AQMD_NASA_5_after_07062018
1595	6775.0	-118.568238	34.155279	AQMD_NASA_5_after_07062018 B
1596	6780.0	-119.674953	37.183842	AirMonitor
1597	6781.0	-119.674953	37.183842	AirMonitor B
1598	6786.0	-120.547195	35.034441	1518 Trail View Place, Nipomo, CA  93444-6619
1599	6787.0	-120.547195	35.034441	1518 Trail View Place, Nipomo, CA  93444-6619 B
1600	6788.0	-120.555968	35.036616	scnp_09
1601	6789.0	-120.555968	35.036616	scnp_09 B
1602	6790.0	-120.58326	35.06672	SCNP_16
1603	6791.0	-120.58326	35.06672	SCNP_16 B
1604	6792.0	-120.553247	35.039	SCNP_11
1605	6793.0	-120.553247	35.039	SCNP_11 B
1606	6796.0	-120.521185	35.044929	SCNP_24
1607	6797.0	-120.521185	35.044929	SCNP_24 B
1608	6798.0	-120.50102	35.031491	SCNP_17
1609	6799.0	-120.50102	35.031491	SCNP_17 B
1610	6800.0	-120.616658	35.114764	SCNP_15
1611	6801.0	-120.616658	35.114764	SCNP_15 B
1612	6804.0	-120.605366	35.102131	SCNP_10
1613	6805.0	-120.605366	35.102131	SCNP_10 B
1614	6806.0	-117.416208	33.999583	RIVR_Co-loc14
1615	6807.0	-117.416208	33.999583	RIVR_Co-loc14 B
1616	6808.0	-120.515989	35.012871	SCNP_20
1617	6809.0	-120.515989	35.012871	SCNP_20 B
1618	6810.0	-120.560168	35.027688	SCNP_19
1619	6811.0	-120.560168	35.027688	SCNP_19 B
1620	6812.0	-120.559382	35.030905	SCNP_18
1621	6813.0	-120.559382	35.030905	SCNP_18 B
1622	6814.0	-120.554587	35.039559	SCNP_12
1623	6815.0	-120.554587	35.039559	SCNP_12 B
1624	6816.0	-120.58771	35.0468	SCNP_21
1625	6817.0	-120.58771	35.0468	SCNP_21 B
1626	6818.0	-118.16372	34.214191	AQMD_NASA_6
1627	6819.0	-118.16372	34.214191	AQMD_NASA_6 B
1628	6834.0	-118.273263	34.117567	AQMD_NASA_11a
1629	6835.0	-118.273263	34.117567	AQMD_NASA_11a B
1630	6836.0	-118.168513	33.935526	SCSG_15
1631	6837.0	-118.168513	33.935526	SCSG_15 B
1632	6842.0	-118.274633	34.251637	AQMD_NASA_30
1633	6843.0	-118.274633	34.251637	AQMD_NASA_30 B
1634	6844.0	-118.273263	34.117567	AQMD_NASA_11
1635	6845.0	-118.273263	34.117567	AQMD_NASA_11 B
1636	6848.0	-118.175286	33.792412	AQMD_SLongBeach
1637	6849.0	-118.175286	33.792412	AQMD_SLongBeach B
1638	6850.0	-118.190101	33.941064	SCSG-14
1639	6851.0	-118.190101	33.941064	SCSG-14 B
1640	6860.0	-118.207123	33.95825	SCSG_29
1641	6861.0	-118.207123	33.95825	SCSG_29 B
1642	6866.0	-118.16727	33.920193	SCSG_20
1643	6867.0	-118.16727	33.920193	SCSG_20 B
1644	6868.0	-118.194014	33.946172	SCSG_25
1645	6869.0	-118.194014	33.946172	SCSG_25 B
1646	6870.0	-118.189148	33.951314	SCSG_19
1647	6871.0	-118.189148	33.951314	SCSG_19 B
1648	6872.0	-118.197391	33.946819	SCSG_23
1649	6873.0	-118.197391	33.946819	SCSG_23 B
1650	6874.0	-118.210422	33.951511	SCSG_18
1651	6875.0	-118.210422	33.951511	SCSG_18 B
1652	6878.0	-118.213453	33.959331	SCSG_26
1653	6879.0	-118.213453	33.959331	SCSG_26 B
1654	6880.0	-118.168677	33.913329	SCSG_24
1655	6881.0	-118.168677	33.913329	SCSG_24 B
1656	6882.0	-118.217483	33.957984	SCSG_13
1657	6883.0	-118.217483	33.957984	SCSG_13 B
1658	6886.0	-118.205055	33.901365	AQMD_Compton
1659	6887.0	-118.205055	33.901365	AQMD_Compton B
1660	6888.0	-118.225169	33.961172	SCSG_11
1661	6889.0	-118.225169	33.961172	SCSG_11 B
1662	6890.0	-118.068618	34.010421	AQMD_PicoRivera
1663	6891.0	-118.068618	34.010421	AQMD_PicoRivera B
1664	6892.0	-118.209439	33.939359	Scsg_07
1665	6893.0	-118.209439	33.939359	Scsg_07 B
1666	6894.0	-118.224205	33.946465	SCSG_10
1667	6895.0	-118.224205	33.946465	SCSG_10 B
1668	6898.0	-117.953697	33.980699	AQMD_NASA_49
1669	6899.0	-117.953697	33.980699	AQMD_NASA_49 B
1670	6900.0	-118.187589	33.936801	Washington-Tenaya
1671	6901.0	-118.187589	33.936801	Washington-Tenaya B
1672	6904.0	-118.228181	33.956163	SCSG_04
1673	6905.0	-118.228181	33.956163	SCSG_04 B
1674	6906.0	-118.17163	33.943987	SG_03
1675	6907.0	-118.17163	33.943987	SG_03 B
1676	6908.0	-118.175737	34.123252	AQMD_NASA_40
1677	6909.0	-118.175737	34.123252	AQMD_NASA_40 B
1678	6910.0	-117.206235	34.261682	AQMD_NASA_47
1679	6911.0	-117.206235	34.261682	AQMD_NASA_47 B
1680	6912.0	-117.416266	33.999482	RIVR_Co-loc15
1681	6913.0	-117.416266	33.999482	RIVR_Co-loc15 B
1682	6916.0	-118.196686	33.945219	SCSG_02
1683	6917.0	-118.196686	33.945219	SCSG_02 B
1684	6918.0	-122.334931	37.942877	34th Street
1685	6919.0	-122.334931	37.942877	34th Street B
1686	6920.0	-118.211714	33.947737	SCSG_05
1687	6921.0	-118.211714	33.947737	SCSG_05 B
1688	6924.0	-122.274083	37.977034	SCAN_29
1689	6925.0	-122.274083	37.977034	SCAN_29 B
1690	6934.0	-122.353699	37.958399	scah_27
1691	6935.0	-122.353699	37.958399	scah_27 B
1692	6944.0	-118.186161	33.936795	SCSG_01
1693	6945.0	-118.186161	33.936795	SCSG_01 B
1694	6962.0	-121.722823	37.898824	Brentwood Fiano Ln
1695	6963.0	-121.722823	37.898824	Brentwood Fiano Ln B
1696	7004.0	-120.173978	37.492897	Feather Field Ranch Hornitos
1697	7005.0	-120.173978	37.492897	Feather Field Ranch Hornitos B
1698	7016.0	-118.402226	34.173877	Back porch
1699	7017.0	-118.402226	34.173877	Back porch B
1700	7020.0	-119.137617	34.43669	Summit School
1701	7021.0	-119.137617	34.43669	Summit School B
1702	7023.0	-122.419416	37.77493	MSEL House B
1703	7026.0	-119.682957	37.220691	SAW
1704	7027.0	-119.682957	37.220691	SAW B
1705	7034.0	-118.447474	34.009438	moore-2
1706	7035.0	-118.447474	34.009438	moore-2 B
1707	7038.0	-118.275886	34.067043	jay r-b
1708	7039.0	-118.275886	34.067043	jay r-b B
1709	7095.0	-118.391534	33.784696	Coronel Plaza B
1710	7097.0	-118.391534	33.784696	Coronel Plaza B
1711	7124.0	-119.094034	35.350193	CSUB
1712	7125.0	-119.094034	35.350193	CSUB B
1713	7144.0	-118.447501	34.009396	moore-1
1714	nan	-118.447501	34.009396	nan
1715	7186.0	-118.40223	34.173898	Kitchen
1716	nan	-118.40223	34.173898	nan
1717	7194.0	-121.821858	39.725052	Chapmantown
1718	nan	-121.821858	39.725052	nan
1719	7198.0	-122.491609	37.91887	Marin Country Day School
1720	7199.0	-122.491609	37.91887	Marin Country Day School B
1721	7212.0	-118.278982	34.026814	USCEHC 28th St. 
1722	7213.0	-118.278982	34.026814	USCEHC 28th St.  B
1723	7216.0	-118.130345	33.943758	USCEHC Downey 
1724	7217.0	-118.130345	33.943758	USCEHC Downey  B
1725	7220.0	-121.821757	39.725182	Chapmantown
1726	7221.0	-121.821757	39.725182	Chapmantown B
1727	7228.0	-117.669856	34.041907	USCEHC Mountain Ave.
1728	7229.0	-117.669856	34.041907	USCEHC Mountain Ave. B
1729	7232.0	-118.415956	33.920705	Gundo101
1730	7233.0	-118.415956	33.920705	Gundo101 B
1731	7248.0	-118.284871	33.738021	sphs
1732	7249.0	-118.284871	33.738021	sphs B
1733	7264.0	-118.222761	33.792329	CVC
1734	7265.0	-118.222761	33.792329	CVC B
1735	7272.0	-118.378414	33.786014	Rancho Palos Verdes (Silver Spur)
1736	7273.0	-118.378414	33.786014	Rancho Palos Verdes (Silver Spur) B
1737	7278.0	-121.49993	38.659195	Natomas Park
1738	7279.0	-121.49993	38.659195	Natomas Park B
1739	7282.0	-122.496871	37.588161	Linda Mar Valley
1740	7283.0	-122.496871	37.588161	Linda Mar Valley B
1741	7284.0	-119.74656	36.862362	Fresno-Lester ShippAQ ( see additional monitor in Kathmandu, Nepal)
1742	7285.0	-119.74656	36.862362	Fresno-Lester ShippAQ ( see additional monitor in Kathmandu, Nepal) B
1743	7290.0	-118.41769	34.180467	Hacienda
1744	7291.0	-118.41769	34.180467	Hacienda B
1745	7308.0	-122.389509	40.596176	Alder Gardens
1746	7309.0	-122.389509	40.596176	Alder Gardens B
1747	7312.0	-120.693491	38.69179	Pleasant Valley
1748	7313.0	-120.693491	38.69179	Pleasant Valley B
1749	7316.0	-122.289372	37.854831	Ecole Bilingue de Berkeley
1750	7317.0	-122.289372	37.854831	Ecole Bilingue de Berkeley B
1751	7324.0	-121.416327	38.415063	Wynndel Way, Elk Grove, CA 95758
1752	7325.0	-121.416327	38.415063	Wynndel Way, Elk Grove, CA 95758 B
1753	7346.0	-119.728725	36.730589	Capistrano Townhomes
1754	7347.0	-119.728725	36.730589	Capistrano Townhomes B
1755	7350.0	-117.415711	33.999673	AQ-SPEC_BB9F
1756	nan	-117.415711	33.999673	nan
1757	7358.0	-117.415816	33.999525	AQ-SPEC_29D1
1758	nan	-117.415816	33.999525	nan
1759	7360.0	-117.415769	33.99959	AQ-SPEC_A3CA
1760	nan	-117.415769	33.99959	nan
1761	7390.0	-117.795521	33.682036	9 IV IN
1762	nan	-117.795521	33.682036	nan
1763	7412.0	-121.493253	38.531873	PSU STAR Lab Hollywood Park
1764	7413.0	-121.493253	38.531873	PSU STAR Lab Hollywood Park B
1765	7426.0	-121.476768	38.565938	PSU STAR Lab R Street Midtown
1766	7427.0	-121.476768	38.565938	PSU STAR Lab R Street Midtown B
1767	7428.0	-122.340847	38.312453	Browns Valley
1768	7429.0	-122.340847	38.312453	Browns Valley B
1769	7446.0	-121.507564	38.548686	Land Park - Riverside
1770	7447.0	-121.507564	38.548686	Land Park - Riverside B
1771	7452.0	-118.348419	33.795894	Eleda Drive
1772	7453.0	-118.348419	33.795894	Eleda Drive B
1773	7456.0	-119.084678	34.224774	Camarillo, California
1774	7457.0	-119.084678	34.224774	Camarillo, California B
1775	7460.0	-117.885836	33.879259	DBH-148
1776	7461.0	-117.885836	33.879259	DBH-148 B
1777	7470.0	-119.826486	36.837117	JJV_Alluvial_West
1778	7471.0	-119.826486	36.837117	JJV_Alluvial_West B
1779	7498.0	-121.987077	37.393398	94089 indoor
1780	nan	-121.987077	37.393398	nan
1781	7534.0	-122.156014	37.366616	Tripoli
1782	7535.0	-122.156014	37.366616	Tripoli B
1783	7548.0	-118.380852	33.810393	Hollywood_Riviera
1784	7549.0	-118.380852	33.810393	Hollywood_Riviera B
1785	7562.0	-121.489377	38.586113	409 11th Street
1786	7563.0	-121.489377	38.586113	409 11th Street B
1787	7566.0	-118.956101	34.191535	Newbury Park
1788	7567.0	-118.956101	34.191535	Newbury Park B
1789	7630.0	-118.271735	34.110663	Edendale
1790	7631.0	-118.271735	34.110663	Edendale B
1791	7680.0	-117.92855	33.784766	airmonitor_8464
1792	7681.0	-117.92855	33.784766	airmonitor_8464 B
1793	7756.0	-116.683727	34.838023	Newberry Springs-2,CA
1794	7757.0	-116.683727	34.838023	Newberry Springs-2,CA B
1795	7778.0	-118.4253	35.754214	Downtown Kernville
1796	7779.0	-118.4253	35.754214	Downtown Kernville B
1797	7792.0	-122.271139	37.871909	K Home_Berkeley 
1798	7793.0	-122.271139	37.871909	K Home_Berkeley  B
1799	7806.0	-121.737844	38.553649	Davis (Ivy Town 2)
1800	7807.0	-121.737844	38.553649	Davis (Ivy Town 2) B
1801	7808.0	-122.247517	37.796207	Oakland near Bus Stop
1802	7809.0	-122.247517	37.796207	Oakland near Bus Stop B
1803	7812.0	-121.632447	36.69877	CHAM FO
1804	7813.0	-121.632447	36.69877	CHAM FO B
1805	7824.0	-122.271067	37.871848	Office
1806	7825.0	-122.271067	37.871848	Office B
1807	7834.0	-121.56673	36.307	Oliver Observing Station - OOS2 Monterey Institute for Research in Astronomy on Chews Ridge outside
1808	7835.0	-121.56673	36.307	Oliver Observing Station - OOS2 Monterey Institute for Research in Astronomy on Chews Ridge outside B
1809	7838.0	-121.80885	36.66096	MIRA  Monterey Institute for Research in Astronomy
1810	7839.0	-121.80885	36.66096	MIRA  Monterey Institute for Research in Astronomy B
1811	7846.0	-121.9294	36.603	Hillside Ave
1812	7847.0	-121.9294	36.603	Hillside Ave B
1813	7856.0	-121.56675	36.30585	Oliver Observing Station - OOS1 Monterey Institute for Research in Astronomy at telescope on Chews Ridge
1814	7857.0	-121.56675	36.30585	Oliver Observing Station - OOS1 Monterey Institute for Research in Astronomy at telescope on Chews Ridge B
1815	7958.0	-122.272473	38.100865	FireAdminMareIsland City of Vallejo
1816	7960.0	-124.203618	41.756005	CARB_SMOKE_NCUAQMD_CRESCENT CITY_73
1817	7961.0	-124.203618	41.756005	CARB_SMOKE_NCUAQMD_CRESCENT CITY_73 B
1818	7962.0	-122.819915	38.974021	CARB_SMOKE_LCAQMD_KV_ELEMENTARY
1819	7963.0	-122.819915	38.974021	CARB_SMOKE_LCAQMD_KV_ELEMENTARY B
1820	7964.0	-122.901811	39.163486	Upper Lake Middle School
1821	7965.0	-122.901811	39.163486	Upper Lake Middle School B
1822	7966.0	-122.192011	39.531649	CARB_SMOKE_GCAPCD_WILLOWS
1823	7967.0	-122.192011	39.531649	CARB_SMOKE_GCAPCD_WILLOWS B
1824	7968.0	-122.830564	38.974512	CARB_SMOKE_LCAQMD_KV_HIGH
1825	7969.0	-122.830564	38.974512	CARB_SMOKE_LCAQMD_KV_HIGH B
1826	7970.0	-122.913143	39.018712	CARB_SMOKE_LCAQMD_LCAQMDOFFICE_REF
1827	7971.0	-122.913143	39.018712	CARB_SMOKE_LCAQMD_LCAQMDOFFICE_REF B
1828	7972.0	-122.667014	39.028148	CARB_SMOKE_LCAQMD_EASTLAKESCHOOL
1829	7973.0	-122.667014	39.028148	CARB_SMOKE_LCAQMD_EASTLAKESCHOOL B
1830	7974.0	-122.706807	40.983185	CARB_SMOKE_NCUAQMD_TRINITY CENTER_76
1831	7975.0	-122.706807	40.983185	CARB_SMOKE_NCUAQMD_TRINITY CENTER_76 B
1832	7976.0	-122.806187	40.698035	CARB_SMOKE_NCUAQMD_LEWISTON_75
1833	7977.0	-122.806187	40.698035	CARB_SMOKE_NCUAQMD_LEWISTON_75 B
1834	7978.0	-124.100769	40.481728	CARB_SMOKE_SCOTIA_74
1835	7979.0	-124.100769	40.481728	CARB_SMOKE_SCOTIA_74 B
1836	7980.0	-122.607984	38.914833	CARB_SMOKE_LCAQMD_LOWERLAKEHIGH
1837	7981.0	-122.607984	38.914833	CARB_SMOKE_LCAQMD_LOWERLAKEHIGH B
1838	7982.0	-122.61676	38.933463	CARB_SMOKE_LCAQMD_KONOCTI_ED_CENTER
1839	7983.0	-122.61676	38.933463	CARB_SMOKE_LCAQMD_KONOCTI_ED_CENTER B
1840	7984.0	-122.644938	38.959515	CARB_SMOKE_LCAQMD_BURNS_VALLEY
1841	7985.0	-122.644938	38.959515	CARB_SMOKE_LCAQMD_BURNS_VALLEY B
1842	7986.0	-122.539258	39.607056	CARB_SMOKE_GCAPCD_ELKCREEK
1843	7987.0	-122.539258	39.607056	CARB_SMOKE_GCAPCD_ELKCREEK B
1844	7990.0	-122.648866	38.969503	CARB_SMOKE_LCAQMD_POMOELE
1845	7991.0	-122.648866	38.969503	CARB_SMOKE_LCAQMD_POMOELE B
1846	8002.0	-118.393965	37.36071	CARB_S_GBUAPCD_BISHOP
1847	8003.0	-118.393965	37.36071	CARB_S_GBUAPCD_BISHOP B
1848	8004.0	-120.827701	38.728936	CARB_SMOKE_EDCAQMD_PLACERVILLE
